"EventType : Full Waveform"
"SampleRate : 2048 sps"
"Channel : Tran"
"Channel : Vert"
"Channel : Long"
"Units : mm/s"
"EventTime : 07:42:06"
"EventDate : 2021-09-04"
"RecordStopMode : Fixed"
"Pre-triggerLength : 0.25 sec"
"RecordTime : 3.0 sec"
"AutoStopTime : 1 sec"
"Trigger : Tran"
"GeoTriggerLevel : 0.270 mm/s"
"GeoRange : 254.000 mm/s"
"Operator : Operator"
"Setup : Default Micromate DIN.MMB"
"TitleNote1 : Location"
"TitleString1 : "
"TitleNote2 : Client"
"TitleString2 : "
"TitleNote3 : Company"
"TitleString3 : "
"TitleNote4 : General Notes"
"TitleString4 : "
"PostEventNote : "
"SerialNumber : UM6972"
"Version : Micromate DIN 10.90"
"FileName : UM6972_20210904074206.IDFW"
"BatteryLevel : 3.6 volts"
"Calibration : June 4, 2015 by Instantel"
"USBSensorSupport : Disabled"
"TranPPV : 0.709 mm/s"
"VertPPV : 0.772 mm/s"
"LongPPV : 3.728 mm/s"
"TranPPVPonderated : 0.232 mm/s"
"VertPPVPonderated : 0.463 mm/s"
"LongPPVPonderated : 0.643 mm/s"
"TranPPVdB : 2.9826 dB"
"VertPPVdB : 2.2429 dB"
"LongPPVdB : 11.4298 dB"
"TranZCFreq : 44.5 Hz"
"VertZCFreq : 51.2 Hz"
"LongZCFreq : 42.7 Hz"
"TranTimeofPeak : 1.211 sec"
"VertTimeofPeak : 1.283 sec"
"LongTimeofPeak : 2.532 sec"
"TranPeakAcceleration : 0.123 g"
"VertPeakAcceleration : 0.077 g"
"LongPeakAcceleration : 0.425 g"
"TranPeakDisplacement : 0.001 mm"
"VertPeakDisplacement : 0.003 mm"
"LongPeakDisplacement : 0.004 mm"
"PeakVectorSum : 3.777 mm/s"
"PeakVectorSumTimeSum : 2.532 sec"
"TranTestResults : Passed"
"VertTestResults : Passed"
"LongTestResults : Passed"
Waveform Data Channels
	Tran	Vert	Long
	0.567	-0.079	0.741
	0.623	0.158	0.812
	0.544	0.355	0.741
	0.410	0.520	0.623
	0.244	0.591	0.481
	0.102	0.638	0.378
	-0.016	0.654	0.229
	-0.039	0.638	0.434
	-0.055	0.615	0.394
	-0.095	0.583	0.268
	-0.126	0.544	0.166
	-0.118	0.489	0.166
	-0.095	0.465	0.189
	-0.071	0.441	0.221
	-0.024	0.434	0.244
	-0.016	0.434	0.260
	-0.008	0.418	0.268
	0.000	0.410	0.268
	0.000	0.386	0.268
	-0.197	0.331	0.071
	-0.473	0.205	-0.173
	-0.575	-0.008	-0.284
	-0.528	-0.229	-0.268
	-0.449	-0.418	-0.221
	-0.402	-0.623	-0.158
	-0.221	-0.678	0.016
	-0.095	-0.709	0.134
	-0.032	-0.709	0.197
	-0.016	-0.717	0.189
	0.016	-0.678	0.244
	0.063	-0.631	0.276
	0.095	-0.575	0.300
	0.079	-0.504	0.300
	0.039	-0.473	0.268
	0.016	-0.457	0.236
	-0.008	-0.449	0.221
	-0.008	-0.441	0.229
	0.000	-0.434	0.213
	-0.016	-0.426	0.197
	0.032	-0.394	0.260
	0.323	-0.284	0.583
	0.560	-0.079	0.812
	0.615	0.150	0.820
	0.512	0.347	0.717
	0.386	0.504	0.607
	0.236	0.591	0.489
	0.102	0.638	0.465
	-0.024	0.646	1.033
	-0.024	0.631	0.867
	-0.055	0.607	0.418
	-0.095	0.591	0.181
	-0.134	0.552	0.110
	-0.126	0.497	0.158
	-0.087	0.457	0.197
	-0.047	0.449	0.236
	-0.032	0.434	0.268
	-0.024	0.418	0.260
	-0.016	0.410	0.260
	-0.016	0.410	0.244
	-0.016	0.402	0.252
	-0.189	0.339	0.055
	-0.457	0.205	-0.166
	-0.599	-0.008	-0.260
	-0.560	-0.244	-0.244
	-0.481	-0.465	-0.205
	-0.410	-0.646	-0.142
	-0.229	-0.694	0.016
	-0.079	-0.717	0.150
	-0.024	-0.749	0.205
	-0.024	-0.717	0.205
	0.032	-0.678	0.244
	0.055	-0.631	0.276
	0.087	-0.583	0.307
	0.079	-0.528	0.284
	0.055	-0.481	0.268
	0.016	-0.457	0.229
	0.000	-0.434	0.229
	0.008	-0.426	0.221
	-0.008	-0.418	0.213
	-0.024	-0.394	0.205
	0.039	-0.386	0.284
	0.331	-0.276	0.552
	0.583	-0.087	0.757
	0.599	0.158	0.788
	0.504	0.363	0.694
	0.370	0.512	0.607
	0.236	0.599	0.465
	0.102	0.631	0.347
	-0.032	0.631	0.268
	-0.047	0.607	0.252
	-0.087	0.591	0.221
	-0.095	0.560	0.197
	-0.126	0.544	0.173
	-0.110	0.512	0.181
	-0.087	0.441	0.197
	-0.071	0.426	0.221
	-0.039	0.410	0.236
	-0.016	0.410	0.252
	-0.008	0.410	0.252
	0.000	0.410	0.260
	0.000	0.386	0.276
	-0.221	0.300	0.063
	-0.489	0.173	-0.189
	-0.599	-0.024	-0.276
	-0.560	-0.236	-0.236
	-0.497	-0.457	-0.205
	-0.418	-0.662	-0.142
	-0.229	-0.701	0.016
	-0.087	-0.717	0.166
	0.000	-0.709	0.205
	-0.008	-0.725	0.197
	0.016	-0.709	0.244
	0.071	-0.654	0.292
	0.095	-0.591	0.300
	0.095	-0.536	0.284
	0.047	-0.497	0.252
	0.008	-0.457	0.236
	0.024	-0.441	0.236
	0.008	-0.465	0.221
	-0.008	-0.426	0.229
	-0.016	-0.426	0.205
	0.047	-0.402	0.292
	0.331	-0.276	0.583
	0.567	-0.063	0.757
	0.599	0.173	0.796
	0.481	0.378	0.709
	0.386	0.536	0.631
	0.236	0.599	0.418
	0.079	0.631	0.835
	-0.032	0.631	0.757
	-0.039	0.599	0.441
	-0.063	0.567	0.229
	-0.102	0.536	0.158
	-0.126	0.512	0.150
	-0.134	0.465	0.181
	-0.087	0.449	0.205
	-0.047	0.410	0.229
	-0.039	0.402	0.244
	-0.024	0.394	0.268
	-0.024	0.394	0.276
	-0.008	0.394	0.276
	-0.032	0.386	0.260
	-0.244	0.300	0.032
	-0.520	0.158	-0.189
	-0.607	-0.047	-0.268
	-0.552	-0.260	-0.252
	-0.512	-0.520	-0.244
	-0.426	-0.670	-0.166
	-0.229	-0.701	0.024
	-0.071	-0.733	0.166
	-0.008	-0.725	0.229
	0.000	-0.733	0.213
	0.055	-0.694	0.252
	0.071	-0.631	0.268
	0.095	-0.583	0.307
	0.055	-0.504	0.292
	0.024	-0.481	0.276
	0.000	-0.465	0.260
	-0.016	-0.457	0.236
	0.000	-0.465	0.221
	-0.016	-0.441	0.229
	-0.024	-0.410	0.205
	0.055	-0.386	0.300
	0.378	-0.260	0.591
	0.560	-0.063	0.757
	0.607	0.173	0.820
	0.512	0.386	0.749
	0.394	0.520	0.623
	0.229	0.575	0.370
	0.087	0.631	0.969
	-0.024	0.631	1.080
	-0.055	0.623	1.434
	-0.071	0.599	0.891
	-0.110	0.567	0.323
	-0.134	0.520	0.102
	-0.134	0.489	0.126
	-0.110	0.449	0.189
	-0.063	0.426	0.229
	-0.055	0.402	0.260
	-0.047	0.386	0.260
	-0.039	0.370	0.268
	-0.024	0.378	0.260
	-0.024	0.394	0.252
	-0.229	0.300	0.047
	-0.512	0.158	-0.197
	-0.615	-0.032	-0.268
	-0.552	-0.236	-0.213
	-0.536	-0.504	-0.236
	-0.410	-0.662	-0.126
	-0.213	-0.686	0.055
	-0.063	-0.701	0.166
	-0.008	-0.717	0.213
	-0.016	-0.701	0.221
	0.016	-0.670	0.236
	0.055	-0.638	0.307
	0.087	-0.560	0.300
	0.055	-0.489	0.284
	0.032	-0.465	0.244
	0.000	-0.449	0.229
	-0.008	-0.434	0.221
	0.008	-0.418	0.213
	-0.016	-0.434	0.221
	-0.016	-0.402	0.213
	0.063	-0.386	0.292
	0.378	-0.276	0.631
	0.583	-0.055	0.812
	0.607	0.181	0.820
	0.504	0.394	0.701
	0.363	0.544	0.599
	0.213	0.615	0.481
	0.071	0.638	0.583
	-0.032	0.623	1.080
	-0.047	0.623	1.277
	-0.071	0.591	0.670
	-0.102	0.575	0.213
	-0.126	0.552	0.087
	-0.118	0.504	0.118
	-0.087	0.449	0.189
	-0.055	0.449	0.229
	-0.055	0.402	0.236
	-0.032	0.402	0.252
	-0.024	0.410	0.260
	-0.024	0.402	0.244
	-0.016	0.402	0.260
	-0.276	0.300	0.024
	-0.512	0.173	-0.205
	-0.607	-0.055	-0.300
	-0.536	-0.244	-0.221
	-0.552	-0.536	-0.276
	-0.418	-0.670	-0.166
	-0.189	-0.686	0.032
	-0.039	-0.701	0.158
	-0.008	-0.709	0.197
	0.000	-0.709	0.221
	0.032	-0.670	0.252
	0.071	-0.638	0.284
	0.095	-0.575	0.307
	0.063	-0.512	0.284
	0.024	-0.481	0.244
	-0.008	-0.441	0.236
	-0.008	-0.426	0.236
	-0.016	-0.426	0.229
	-0.016	-0.434	0.205
	-0.024	-0.418	0.221
	0.095	-0.355	0.339
	0.402	-0.229	0.615
	0.575	-0.016	0.780
	0.567	0.205	0.875
	0.481	0.418	1.639
	0.355	0.536	1.174
	0.205	0.623	0.922
	0.063	0.638	0.631
	-0.024	0.638	0.331
	-0.055	0.646	0.229
	-0.095	0.607	0.181
	-0.110	0.567	0.166
	-0.118	0.520	0.166
	-0.110	0.481	0.181
	-0.079	0.465	0.213
	-0.063	0.441	0.221
	-0.024	0.426	0.244
	-0.024	0.410	0.244
	-0.016	0.426	0.276
	-0.016	0.410	0.244
	-0.032	0.394	0.252
	-0.276	0.323	0.024
	-0.504	0.158	-0.229
	-0.599	-0.055	-0.292
	-0.528	-0.260	-0.236
	-0.552	-0.552	-0.276
	-0.418	-0.694	-0.166
	-0.197	-0.686	0.032
	-0.047	-0.701	0.173
	0.000	-0.709	0.205
	0.008	-0.701	0.213
	0.016	-0.670	0.260
	0.055	-0.623	0.292
	0.063	-0.560	0.300
	0.055	-0.489	0.284
	0.047	-0.473	0.252
	0.016	-0.441	0.244
	-0.008	-0.434	0.221
	0.000	-0.426	0.213
	-0.008	-0.426	0.229
	-0.008	-0.418	0.221
	0.095	-0.363	0.323
	0.394	-0.229	0.599
	0.575	-0.032	0.749
	0.560	0.213	0.772
	0.489	0.418	0.670
	0.363	0.552	0.575
	0.205	0.623	0.449
	0.071	0.638	0.331
	-0.055	0.631	0.268
	-0.063	0.623	0.292
	-0.079	0.599	0.244
	-0.102	0.560	0.173
	-0.118	0.520	0.166
	-0.110	0.489	0.158
	-0.095	0.457	0.213
	-0.063	0.434	0.221
	-0.032	0.426	0.244
	-0.039	0.426	0.252
	-0.024	0.410	0.244
	-0.024	0.410	0.252
	-0.039	0.402	0.244
	-0.276	0.292	0.000
	-0.512	0.118	-0.236
	-0.599	-0.055	-0.292
	-0.497	-0.244	-0.197
	-0.552	-0.560	-0.268
	-0.410	-0.701	-0.166
	-0.189	-0.701	0.039
	-0.047	-0.717	0.166
	0.008	-0.686	0.205
	0.008	-0.701	0.213
	0.032	-0.662	0.244
	0.063	-0.607	0.307
	0.063	-0.536	0.307
	0.047	-0.497	0.268
	0.024	-0.465	0.252
	-0.008	-0.449	0.229
	-0.024	-0.441	0.229
	-0.008	-0.426	0.221
	-0.024	-0.418	0.205
	-0.032	-0.426	0.205
	0.087	-0.370	0.331
	0.394	-0.229	0.686
	0.583	-0.016	0.883
	0.583	0.229	0.835
	0.497	0.418	0.701
	0.331	0.552	0.567
	0.173	0.623	0.449
	0.032	0.638	0.300
	-0.047	0.631	0.426
	-0.063	0.623	0.457
	-0.079	0.599	0.300
	-0.118	0.567	0.181
	-0.126	0.528	0.173
	-0.118	0.489	0.189
	-0.079	0.441	0.213
	-0.055	0.434	0.236
	-0.039	0.418	0.236
	-0.032	0.418	0.244
	-0.032	0.402	0.260
	-0.008	0.394	0.284
	-0.024	0.394	0.260
	-0.292	0.307	-0.032
	-0.536	0.134	-0.236
	-0.607	-0.071	-0.292
	-0.520	-0.252	-0.189
	-0.560	-0.575	-0.260
	-0.426	-0.709	-0.158
	-0.181	-0.709	0.047
	-0.039	-0.717	0.158
	-0.024	-0.694	0.213
	0.008	-0.686	0.236
	0.032	-0.662	0.268
	0.063	-0.607	0.276
	0.087	-0.552	0.292
	0.071	-0.497	0.268
	0.016	-0.481	0.236
	0.000	-0.449	0.229
	-0.024	-0.457	0.213
	-0.024	-0.441	0.221
	-0.032	-0.434	0.236
	0.000	-0.426	0.221
	0.095	-0.378	0.370
	0.410	-0.236	0.646
	0.583	-0.024	0.796
	0.583	0.205	0.772
	0.497	0.410	0.615
	0.339	0.552	1.261
	0.166	0.591	1.088
	0.039	0.615	0.552
	-0.024	0.623	0.284
	-0.055	0.607	0.221
	-0.087	0.567	0.197
	-0.110	0.536	0.181
	-0.118	0.504	0.173
	-0.110	0.465	0.213
	-0.095	0.426	0.229
	-0.071	0.410	0.236
	-0.055	0.394	0.252
	-0.024	0.410	0.260
	-0.016	0.402	0.268
	-0.024	0.402	0.276
	-0.055	0.394	0.236
	-0.323	0.284	-0.016
	-0.536	0.095	-0.221
	-0.615	-0.110	-0.284
	-0.528	-0.284	-0.173
	-0.567	-0.623	-0.276
	-0.418	-0.757	-0.166
	-0.205	-0.733	0.039
	-0.032	-0.741	0.181
	0.000	-0.741	0.229
	0.008	-0.701	0.244
	0.047	-0.678	0.268
	0.079	-0.638	0.323
	0.079	-0.560	0.331
	0.047	-0.497	0.300
	0.008	-0.481	0.244
	-0.008	-0.465	0.229
	-0.024	-0.457	0.236
	-0.016	-0.457	0.221
	-0.016	-0.441	0.213
	-0.024	-0.434	0.221
	0.126	-0.386	0.347
	0.418	-0.236	0.646
	0.575	-0.016	0.788
	0.575	0.221	0.772
	0.465	0.410	0.694
	0.331	0.528	0.583
	0.166	0.607	0.449
	0.032	0.631	0.323
	-0.047	0.623	0.300
	-0.055	0.599	0.339
	-0.087	0.583	0.292
	-0.126	0.536	0.205
	-0.118	0.497	0.181
	-0.095	0.457	0.205
	-0.087	0.426	0.213
	-0.063	0.402	0.244
	-0.047	0.410	0.260
	-0.032	0.410	0.268
	-0.024	0.402	0.268
	0.000	0.386	0.268
	-0.032	0.386	0.244
	-0.300	0.284	-0.016
	-0.544	0.110	-0.236
	-0.615	-0.110	-0.284
	-0.481	-0.284	-0.158
	-0.544	-0.615	-0.260
	-0.410	-0.741	-0.118
	-0.221	-0.733	0.047
	-0.063	-0.757	0.173
	-0.047	-0.749	0.213
	0.000	-0.717	0.236
	0.039	-0.678	0.276
	0.087	-0.615	0.307
	0.102	-0.560	0.323
	0.071	-0.512	0.315
	0.024	-0.481	0.276
	-0.024	-0.457	0.252
	0.000	-0.441	0.236
	-0.016	-0.441	0.236
	0.000	-0.441	0.244
	-0.016	-0.441	0.236
	0.134	-0.355	0.410
	0.434	-0.229	0.678
	0.575	-0.016	0.796
	0.560	0.221	0.757
	0.465	0.426	0.631
	0.339	0.560	0.962
	0.189	0.615	1.072
	0.032	0.623	0.638
	-0.047	0.607	0.402
	-0.063	0.599	0.284
	-0.110	0.552	0.205
	-0.110	0.536	0.189
	-0.118	0.504	0.189
	-0.110	0.481	0.205
	-0.063	0.434	0.229
	-0.055	0.394	0.229
	-0.032	0.378	0.236
	-0.032	0.378	0.252
	-0.024	0.386	0.276
	-0.024	0.378	0.284
	-0.047	0.378	0.229
	-0.315	0.276	-0.032
	-0.536	0.079	-0.229
	-0.615	-0.118	-0.292
	-0.481	-0.268	-0.166
	-0.544	-0.615	-0.244
	-0.402	-0.717	-0.118
	-0.181	-0.733	0.079
	-0.047	-0.757	0.189
	-0.032	-0.749	0.221
	0.008	-0.709	0.252
	0.039	-0.670	0.276
	0.087	-0.607	0.315
	0.079	-0.567	0.323
	0.063	-0.512	0.300
	0.016	-0.473	0.268
	0.008	-0.457	0.244
	-0.008	-0.449	0.213
	-0.016	-0.457	0.213
	-0.032	-0.449	0.213
	-0.016	-0.441	0.213
	0.150	-0.347	0.386
	0.449	-0.197	0.654
	0.591	0.016	0.867
	0.575	0.244	1.064
	0.465	0.426	1.632
	0.323	0.536	1.174
	0.181	0.615	0.583
	0.047	0.638	0.268
	-0.039	0.615	0.213
	-0.063	0.631	0.229
	-0.079	0.583	0.229
	-0.102	0.528	0.213
	-0.134	0.504	0.189
	-0.126	0.481	0.205
	-0.071	0.441	0.221
	-0.055	0.418	0.244
	-0.032	0.410	0.252
	-0.008	0.426	0.292
	-0.008	0.418	0.276
	-0.024	0.402	0.292
	-0.063	0.378	0.260
	-0.347	0.276	-0.024
	-0.560	0.118	-0.213
	-0.591	-0.118	-0.276
	-0.457	-0.268	-0.126
	-0.536	-0.623	-0.236
	-0.370	-0.741	-0.110
	-0.181	-0.741	0.055
	-0.047	-0.749	0.197
	-0.016	-0.717	0.197
	0.024	-0.701	0.229
	0.055	-0.654	0.260
	0.087	-0.607	0.315
	0.087	-0.544	0.315
	0.055	-0.489	0.292
	0.039	-0.473	0.276
	0.016	-0.457	0.252
	0.008	-0.449	0.221
	0.000	-0.434	0.221
	-0.008	-0.418	0.213
	-0.008	-0.418	0.213
	0.166	-0.339	0.418
	0.465	-0.205	0.694
	0.591	0.032	0.804
	0.575	0.260	1.088
	0.457	0.441	1.001
	0.315	0.552	0.694
	0.173	0.631	0.441
	0.039	0.638	0.300
	-0.016	0.646	0.276
	-0.039	0.615	0.236
	-0.087	0.575	0.229
	-0.118	0.536	0.181
	-0.126	0.504	0.197
	-0.102	0.465	0.213
	-0.079	0.434	0.244
	-0.063	0.418	0.244
	-0.024	0.426	0.260
	-0.016	0.402	0.268
	-0.024	0.402	0.284
	-0.008	0.410	0.276
	-0.055	0.378	0.221
	-0.339	0.276	-0.047
	-0.552	0.087	-0.252
	-0.615	-0.134	-0.276
	-0.457	-0.284	-0.118
	-0.528	-0.599	-0.205
	-0.386	-0.741	-0.102
	-0.181	-0.741	0.071
	-0.055	-0.749	0.189
	-0.024	-0.725	0.197
	-0.008	-0.701	0.229
	0.055	-0.654	0.284
	0.087	-0.623	0.315
	0.079	-0.552	0.315
	0.071	-0.504	0.276
	0.039	-0.481	0.260
	0.000	-0.457	0.260
	-0.016	-0.449	0.236
	-0.032	-0.426	0.221
	-0.039	-0.418	0.236
	-0.024	-0.410	0.236
	0.158	-0.347	0.426
	0.457	-0.197	0.694
	0.591	0.024	0.788
	0.560	0.252	0.820
	0.434	0.434	0.725
	0.307	0.552	0.575
	0.150	0.615	0.434
	0.000	0.631	0.292
	-0.032	0.623	0.268
	-0.047	0.607	0.260
	-0.071	0.583	0.236
	-0.110	0.528	0.205
	-0.110	0.489	0.205
	-0.118	0.457	0.205
	-0.087	0.434	0.221
	-0.079	0.418	0.252
	-0.039	0.394	0.260
	-0.032	0.410	0.284
	-0.024	0.410	0.284
	-0.016	0.386	0.276
	-0.071	0.347	0.197
	-0.347	0.236	-0.071
	-0.567	0.071	-0.244
	-0.607	-0.150	-0.284
	-0.434	-0.284	-0.126
	-0.512	-0.607	-0.213
	-0.370	-0.733	-0.095
	-0.189	-0.725	0.087
	-0.047	-0.741	0.189
	-0.024	-0.733	0.213
	0.008	-0.709	0.244
	0.032	-0.662	0.300
	0.079	-0.631	0.331
	0.095	-0.567	0.323
	0.055	-0.520	0.300
	0.016	-0.473	0.292
	0.016	-0.481	0.268
	-0.008	-0.457	0.252
	-0.016	-0.434	0.236
	-0.032	-0.426	0.213
	-0.024	-0.418	0.229
	0.205	-0.347	0.449
	0.457	-0.189	0.678
	0.583	0.039	0.954
	0.536	0.260	0.993
	0.434	0.449	0.962
	0.300	0.575	0.914
	0.142	0.615	0.591
	-0.008	0.623	0.300
	-0.063	0.623	0.229
	-0.071	0.607	0.229
	-0.095	0.575	0.213
	-0.118	0.528	0.181
	-0.118	0.497	0.189
	-0.079	0.465	0.205
	-0.055	0.426	0.229
	-0.024	0.410	0.244
	-0.032	0.426	0.252
	-0.039	0.410	0.268
	-0.039	0.418	0.268
	-0.032	0.394	0.276
	-0.087	0.347	0.213
	-0.363	0.244	-0.079
	-0.575	0.063	-0.244
	-0.599	-0.158	-0.292
	-0.441	-0.268	-0.118
	-0.520	-0.607	-0.213
	-0.355	-0.733	-0.087
	-0.181	-0.749	0.071
	-0.063	-0.741	0.173
	-0.024	-0.741	0.197
	0.008	-0.694	0.244
	0.063	-0.654	0.268
	0.087	-0.607	0.300
	0.087	-0.552	0.323
	0.055	-0.497	0.284
	0.024	-0.481	0.284
	0.016	-0.465	0.260
	0.000	-0.441	0.244
	-0.016	-0.449	0.229
	-0.016	-0.441	0.229
	-0.024	-0.426	0.221
	0.197	-0.347	0.457
	0.497	-0.181	0.709
	0.615	0.055	0.788
	0.567	0.284	0.757
	0.441	0.473	0.670
	0.307	0.552	1.332
	0.142	0.583	1.033
	0.000	0.631	0.473
	-0.055	0.631	0.236
	-0.063	0.599	0.197
	-0.087	0.575	0.197
	-0.110	0.520	0.189
	-0.118	0.497	0.197
	-0.102	0.465	0.205
	-0.079	0.449	0.221
	-0.039	0.418	0.252
	-0.032	0.434	0.268
	-0.039	0.426	0.284
	-0.016	0.410	0.276
	-0.032	0.394	0.276
	-0.118	0.363	0.173
	-0.370	0.244	-0.071
	-0.560	0.063	-0.236
	-0.607	-0.142	-0.268
	-0.434	-0.284	-0.118
	-0.481	-0.607	-0.213
	-0.331	-0.717	-0.079
	-0.166	-0.733	0.087
	-0.047	-0.733	0.205
	-0.032	-0.749	0.197
	0.016	-0.686	0.221
	0.032	-0.646	0.252
	0.079	-0.583	0.284
	0.079	-0.528	0.307
	0.047	-0.473	0.268
	0.024	-0.465	0.260
	0.000	-0.449	0.229
	-0.016	-0.418	0.205
	-0.016	-0.410	0.213
	-0.039	-0.426	0.213
	-0.016	-0.402	0.229
	0.205	-0.331	0.441
	0.481	-0.166	0.701
	0.591	0.071	0.969
	0.536	0.300	1.245
	0.410	0.473	0.946
	0.276	0.560	0.583
	0.142	0.607	0.378
	-0.008	0.631	0.260
	-0.039	0.623	0.252
	-0.055	0.591	0.252
	-0.079	0.575	0.213
	-0.110	0.536	0.189
	-0.126	0.504	0.189
	-0.102	0.465	0.205
	-0.063	0.441	0.236
	-0.063	0.418	0.236
	-0.039	0.418	0.252
	-0.016	0.418	0.252
	-0.024	0.418	0.244
	-0.039	0.402	0.276
	-0.102	0.370	0.189
	-0.386	0.276	-0.079
	-0.567	0.063	-0.260
	-0.599	-0.150	-0.276
	-0.426	-0.292	-0.134
	-0.481	-0.599	-0.205
	-0.339	-0.709	-0.071
	-0.173	-0.725	0.087
	-0.055	-0.725	0.181
	-0.047	-0.725	0.197
	-0.008	-0.686	0.236
	0.055	-0.662	0.284
	0.118	-0.591	0.323
	0.102	-0.520	0.323
	0.047	-0.465	0.292
	0.016	-0.449	0.260
	0.008	-0.434	0.252
	-0.016	-0.434	0.236
	-0.032	-0.434	0.221
	-0.024	-0.418	0.236
	0.000	-0.410	0.236
	0.213	-0.315	0.473
	0.512	-0.150	0.741
	0.599	0.087	0.835
	0.536	0.323	0.765
	0.418	0.481	0.646
	0.268	0.567	0.528
	0.134	0.631	0.410
	-0.008	0.638	0.284
	-0.039	0.638	0.252
	-0.055	0.631	0.221
	-0.102	0.599	0.205
	-0.126	0.552	0.181
	-0.110	0.520	0.173
	-0.102	0.473	0.205
	-0.079	0.434	0.213
	-0.071	0.410	0.244
	-0.039	0.402	0.276
	-0.024	0.418	0.268
	-0.032	0.410	0.292
	-0.024	0.410	0.268
	-0.110	0.355	0.150
	-0.394	0.244	-0.110
	-0.567	0.055	-0.268
	-0.599	-0.173	-0.276
	-0.441	-0.307	-0.134
	-0.481	-0.599	-0.197
	-0.323	-0.701	-0.047
	-0.158	-0.725	0.102
	-0.039	-0.741	0.181
	-0.039	-0.733	0.173
	-0.008	-0.678	0.229
	0.039	-0.623	0.276
	0.071	-0.575	0.307
	0.087	-0.528	0.315
	0.071	-0.473	0.292
	0.024	-0.434	0.268
	0.008	-0.418	0.236
	-0.008	-0.426	0.244
	-0.016	-0.410	0.229
	-0.016	-0.410	0.221
	0.000	-0.410	0.236
	0.236	-0.323	0.489
	0.497	-0.150	0.733
	0.591	0.063	0.788
	0.552	0.307	0.733
	0.418	0.497	0.670
	0.268	0.599	0.536
	0.126	0.638	0.410
	-0.008	0.638	0.150
	-0.055	0.646	0.922
	-0.079	0.623	0.930
	-0.087	0.583	0.449
	-0.110	0.536	0.173
	-0.142	0.504	0.110
	-0.126	0.473	0.166
	-0.079	0.449	0.213
	-0.047	0.434	0.236
	-0.024	0.426	0.244
	-0.024	0.394	0.252
	-0.039	0.402	0.244
	-0.039	0.418	0.260
	-0.134	0.363	0.126
	-0.410	0.244	-0.118
	-0.591	0.039	-0.268
	-0.583	-0.166	-0.276
	-0.434	-0.292	-0.126
	-0.481	-0.591	-0.197
	-0.323	-0.686	-0.039
	-0.142	-0.701	0.102
	-0.032	-0.733	0.181
	-0.024	-0.741	0.197
	0.008	-0.694	0.236
	0.047	-0.646	0.276
	0.087	-0.575	0.323
	0.079	-0.520	0.315
	0.055	-0.473	0.276
	-0.008	-0.457	0.244
	-0.016	-0.441	0.229
	-0.016	-0.441	0.229
	-0.024	-0.426	0.213
	-0.032	-0.426	0.205
	-0.016	-0.410	0.236
	0.244	-0.315	0.481
	0.489	-0.126	0.733
	0.575	0.102	0.804
	0.520	0.323	0.717
	0.410	0.489	0.631
	0.252	0.583	0.489
	0.118	0.623	0.386
	0.000	0.631	0.268
	-0.047	0.623	0.260
	-0.063	0.607	0.229
	-0.102	0.575	0.197
	-0.134	0.536	0.181
	-0.158	0.497	0.173
	-0.110	0.457	0.205
	-0.079	0.449	0.221
	-0.047	0.434	0.229
	-0.032	0.418	0.236
	-0.024	0.410	0.236
	-0.008	0.394	0.260
	-0.016	0.418	0.252
	-0.134	0.355	0.126
	-0.426	0.221	-0.142
	-0.583	0.047	-0.284
	-0.599	-0.173	-0.268
	-0.434	-0.331	-0.150
	-0.465	-0.599	-0.189
	-0.300	-0.694	-0.039
	-0.134	-0.749	0.102
	-0.032	-0.741	0.173
	-0.024	-0.717	0.197
	0.008	-0.694	0.213
	0.032	-0.631	0.244
	0.071	-0.583	0.284
	0.063	-0.528	0.292
	0.039	-0.481	0.252
	0.000	-0.449	0.221
	-0.024	-0.418	0.205
	-0.024	-0.410	0.213
	-0.016	-0.410	0.197
	-0.032	-0.410	0.213
	-0.008	-0.418	0.229
	0.268	-0.307	0.512
	0.504	-0.126	0.717
	0.575	0.126	0.780
	0.520	0.323	0.717
	0.410	0.512	0.631
	0.244	0.583	0.512
	0.110	0.638	0.481
	-0.016	0.654	0.536
	-0.039	0.623	0.394
	-0.063	0.615	0.268
	-0.102	0.575	0.189
	-0.134	0.544	0.158
	-0.150	0.497	0.173
	-0.110	0.465	0.197
	-0.079	0.434	0.221
	-0.047	0.434	0.244
	-0.024	0.434	0.244
	-0.024	0.402	0.221
	-0.032	0.386	0.244
	-0.008	0.394	0.252
	-0.142	0.355	0.118
	-0.426	0.244	-0.150
	-0.599	0.032	-0.244
	-0.599	-0.197	-0.260
	-0.441	-0.347	-0.150
	-0.434	-0.599	-0.173
	-0.268	-0.694	-0.008
	-0.118	-0.701	0.118
	-0.039	-0.725	0.189
	-0.039	-0.717	0.197
	0.000	-0.670	0.236
	0.047	-0.638	0.276
	0.079	-0.591	0.315
	0.071	-0.528	0.292
	0.039	-0.473	0.268
	0.032	-0.465	0.244
	0.016	-0.418	0.229
	0.008	-0.418	0.221
	-0.016	-0.410	0.205
	-0.008	-0.410	0.205
	0.008	-0.386	0.244
	0.260	-0.300	0.504
	0.520	-0.126	0.749
	0.591	0.118	0.804
	0.504	0.339	0.725
	0.410	0.504	0.623
	0.260	0.591	0.497
	0.126	0.638	0.394
	-0.016	0.638	0.284
	-0.047	0.623	0.260
	-0.071	0.599	0.252
	-0.102	0.575	0.213
	-0.126	0.536	0.189
	-0.110	0.497	0.205
